comment,cleaned_text,label,confidence
'තෝ.. තෝ බැල්ලිගෙ පුතා. තෝ ඒ නෝනට ආයිත් ඒ වගේ නරකට කතා කරොත් තෝ මේකෙ ගිල්ලලා මරනව. තොට තේරුනාද? මම දැන් තෝව පිහල ගෙනියනව අලුත් එකෙක් විදියට.. තෝ දැනගනින් තොට වෙනදේ තෝ ඒ නෝනව ආයෙත් අප්සෙට් කරොත්' කියල මුදලාලි ගිගුරුම් දුන්නලු..,'තෝ.. තෝ බැල්ලිගෙ පුතා. තෝ ඒ නෝනට ආයිත් ඒ වගේ නරකට කතා කරොත් තෝ මේකෙ ගිල්ලලා මරනව. තොට තේරුනාද? මම දැන් තෝව පිහල ගෙනියනව අලුත් එකෙක් විදියට.. තෝ දැනගනින් තොට වෙනදේ තෝ ඒ නෝනව ආයෙත් අප්සෙට් කරොත්' කියල මුදලාලි ගිගුරුම් දුන්නලු..,Harassment,0.9883
'රන් කිරි' කට ගාන එකත් බෝම පරිස්සමෙන් කරන්න ඕන වැඩැක් 'කි' 'කැ' වෙල ගෑවුනොත් එහෙම අන්තිමට මහා වල් වනචර කටක් තියෙන එකෙක්ලු හැදෙන්නෙ!,'රන් කිරි' කට ගාන එකත් බෝම පරිස්සමෙන් කරන්න ඕන වැඩැක් 'කි' 'කැ' වෙල ගෑවුනොත් එහෙම අන්තිමට මහා වල් වනචර කටක් තියෙන එකෙක්ලු හැදෙන්නෙ!,Harassment,0.937
'රෝසි' එයාගෙ ලමයිට වගේ ඇන්කර් දෙන්න කිව්වට අපෙ අම්ම ඒක අහන්නෙ නැතුව මව් කිරි දුන්න නිසා ටයි කොට් ඇන්දත් හොරා... URL,'රෝසි' එයාගෙ ලමයිට වගේ ඇන්කර් දෙන්න කිව්වට අපෙ අම්ම ඒක අහන්නෙ නැතුව මව් කිරි දුන්න නිසා ටයි කොට් ඇන්දත් හොරා... උර්ල්,Harassment,0.9321
****මායාවී****  ඔව් බන් ඒකි බඩුවක්..හැබැයි ඒකිව බඩුවක් කලේ උබ..මේ සමාජය..ඒකයි ඇත්ත..පව්ලකට දුවෙක් කියන්නෙ ගෙදරටම එලියක්..රෝසමලක් වගේ කෙලි පොඩ්ඩක් ගෙදර දුව පනිනකොට ගෙදරම කොයි තරම් සිරියාවයිද බන්..ඒත් නිකන් හිතහන්... URL,****මායාවී**** ඔව් බන් ඒකි බඩුවක්..හැබැයි ඒකිව බඩුවක් කලේ උබ..මේ සමාජය..ඒකයි ඇත්ත..පව්ලකට දුවෙක් කියන්නෙ ගෙදරටම එලියක්..රෝසමලක් වගේ කෙලි පොඩ්ඩක් ගෙදර දුව පනිනකොට ගෙදරම කොයි තරම් සිරියාවයිද බන්..ඒත් නිකන් හිතහන්... උර්ල්,Harassment,0.9795
*අයරින් ජොසපින් රොසලින් ඇංජලින් *අජාතුජි කෝ පුකාරේ මෙරෙ *මරනව මම තඩි බලලා වෙරි ඌ මී යෙක් කියලා *කල්‍යනී ගංගා රාජනී *බලන්න බලන්න අරැන සමග ලොවට ඇදෙන *දෙදෙනෙකු අතරේ තිබෙනා සොනෙහේ තුන්වෙනියෙකු හට දෙන්නඑපා,*අයරින් ජොසපින් රොසලින් ඇංජලින් *අජාතුජි කෝ පුකාරේ මෙරෙ *මරනව මම තඩි බලලා වෙරි ඌ මී යෙක් කියලා *කල්‍යනී ගංගා රාජනී *බලන්න බලන්න අරැන සමග ලොවට ඇදෙන *දෙදෙනෙකු අතරේ තිබෙනා සොනෙහේ තුන්වෙනියෙකු හට දෙන්නඑපා,Harassment,0.9038
*පසුබිමින්*  රෙන්න තියෙන පුක දෙන්න එපා... රෙන්න තියෙන පුක දෙන්න එපා... ගින්නා @USER  · 2 Aug 2020 පුක වනපු එකේ දෙකයි quote කරේ මේ රෙදි උස්සන් ආවානේ පිරිමි සෙට් එකක්,*පසුබිමින්* රෙන්න තියෙන පුක දෙන්න එපා... රෙන්න තියෙන පුක දෙන්න එපා... ගින්නා · 2 ඖග් 2020 පුක වනපු එකේ දෙකයි quote කරේ මේ රෙදි උස්සන් ආවානේ පිරිමි සෙට් එකක්,Harassment,0.9731
"+ ඒ ඒ මචං අන්න කට්ටියක් ගහගන්නවා.  - කෝ බලමු ලං කරලා.  ""අඩෝ තෝ අහුවෙයං මං තෝව කපනවා. වරෙන්කෝ මම දෙන්නම්. Please don't Kill.""  + බය වෙන්න දෙයක් නෑ උන් අර Ludo කියන ගේම් එකට ඔය මරාගන්නේ.  #WhyAliensDoNotInvadeSL","+ ඒ ඒ මචං අන්න කට්ටියක් ගහගන්නවා. - කෝ බලමු ලං කරලා. ""අඩෝ තෝ අහුවෙයං මං තෝව කපනවා. වරෙන්කෝ මම දෙන්නම්. Please don't Kill."" + බය වෙන්න දෙයක් නෑ උන් අර Ludo කියන ගේම් එකට ඔය මරාගන්නේ. ව්හ්යලිඑන්ස්දොනොතින්වදෙස්ල",Harassment,0.9814
"+ පුකෙන් හිනා ගිය අවස්ථාවක් කියපං...?  - කපලා මුහුදට විසි කලත් තොට අපේ එකීව දෙන්නෑ කියපු උන්, ඇවිත් ළමයි නාවනකොට.  #Copied","+ පුකෙන් හිනා ගිය අවස්ථාවක් කියපං...? - කපලා මුහුදට විසි කලත් තොට අපේ එකීව දෙන්නෑ කියපු උන්, ඇවිත් ළමයි නාවනකොට. #Copied",Harassment,0.9829
+ හරි හුත්තෝ ඕක මට කියලා හරි යනවද? පයිය!  - කට! කට!! බාබා බාබා!,+ හරි හුත්තෝ ඕක මට කියලා හරි යනවද? පයිය! - කට! කට!! බාබා බාබා!,Harassment,0.9834
"+බල්ලා හපනවද ? -අවුලක් නැ එන්න,injection ගහලා තියෙන්නේ #ApeAwuruduWithRelations  #AvuruduLK","+බල්ලා හපනවද ? -අවුලක් නැ එන්න,injection ගහලා තියෙන්නේ අපෙඅවුරුදුවිථ්රෙලතිඔන්ස අවුරුදුල්ක්",Harassment,0.938
"@USER ,  @USER  @USER අඩෝ ලොන්ත පූස් පැටියෝ, තොපේ තාත්තත් අවුරුදු 30ක් පර සුද්දන්ගේ පුකවල් හෝදලාද මේ කියවන්නේ, තෝත් ගෙරි ත්ම්බින්ගේ  පුකවල් හෝදලා මේ රටේ ඇද කියන්න එපා යකෝ, තෝ දැන් කියයි විදේශ විනිමය තෝ ගේනවා කියලා, ගේන මිනිස්සු ඉන්නවා තෝ තම්බින්ගින් ගිලලා අපේ රටේ උන්ගේ ඇදවල් හොයන්නේ උබට නානා කෙනෙක්ගේ",", අඩෝ ලොන්ත පූස් පැටියෝ, තොපේ තාත්තත් අවුරුදු 30ක් පර සුද්දන්ගේ පුකවල් හෝදලාද මේ කියවන්නේ, තෝත් ගෙරි ත්ම්බින්ගේ පුකවල් හෝදලා මේ රටේ ඇද කියන්න එපා යකෝ, තෝ දැන් කියයි විදේශ විනිමය තෝ ගේනවා කියලා, ගේන මිනිස්සු ඉන්නවා තෝ තම්බින්ගින් ගිලලා අපේ රටේ උන්ගේ ඇදවල් හොයන්නේ උබට නානා කෙනෙක්ගේ",Harassment,0.9683
"@USER ,  @USER  @USER අඩෝ හාල්මැස්සි, ඩිලිනවා එක කටට හරිය",", අඩෝ හාල්මැස්සි, ඩිලිනවා එක කටට හරිය",Harassment,0.9604
