comment,label,cleaned_text
බිත්තර ගහන්න ආව මිනිස්සු දෙන්නගෙ වීඩියෝ එක බැලුවා. දෙන්නම කිසිම හීරීමක්වත් නැතිව හෙන සැහැල්ලුවෙන් කතා කරනවා. වෙනත් පක්ෂයක දේශපාලන රැස්වීමක ඔහොම වුනානම් ඩෙෆා දෙන්නම ඇට්ලස් වෙන්න කළා ඉදිමිලා ඔය වෙද්දි.,normal,බිත්තර ගහන්න ආව මිනිස්සු දෙන්නගෙ වීඩියෝ එක බැලුවා. දෙන්නම කිසිම හීරීමක්වත් නැතිව හෙන සැහැල්ලුවෙන් කතා කරනවා. වෙනත් පක්ෂයක දේශපාලන රැස්වීමක ඔහොම වුනානම් ඩෙෆා දෙන්නම ඇට්ලස් වෙන්න කළා ඉදිමිලා ඔය වෙද්දි.
උඹ අපෙන් අහන්නෙ. බීච් බෝයි උඹනෙ අමිත් මාලිංග · 16 ජන Beach චාම්පින්ග් කරන්න හොදම Place එකක් කියන්න,normal,උඹ අපෙන් අහන්නෙ. බීච් බෝයි උඹනෙ අමිත් මාලිංග · 16 ජන Beach චාම්පින්ග් කරන්න හොදම Place එකක් කියන්න
කොළ පාට ඩොට් එකක් දැක්කෙ නැති මෝඩ මම,normal,කොළ පාට ඩොට් එකක් දැක්කෙ නැති මෝඩ මම
ඉස්සර රට වටේම කරක් ගහල ගෙදර ආව අපිට අල්ලපු ගෙදර දානෙටවත් යන්න වෙලාවක් නෑනෙ බොල දැන්,normal,ඉස්සර රට වටේම කරක් ගහල ගෙදර ආව අපිට අල්ලපු ගෙදර දානෙටවත් යන්න වෙලාවක් නෑනෙ බොල දැන්
හැමෝම මේකට අනේ පලයන් යන්න කියන එකට වෝට් කරන්න. දැනට ඒක තමයි හැමෝම දාල තියෙන්නෙ බන්ස් | බλන්ළ · 9 නොව 2017 ඔබ ට්වීටුප්ස්ල් 7 එකට යන්නේ? Show this poll,normal,හැමෝම මේකට අනේ පලයන් යන්න කියන එකට වෝට් කරන්න. දැනට ඒක තමයි හැමෝම දාල තියෙන්නෙ බන්ස් | බλන්ළ · 9 නොව 2017 ඔබ ට්වීටුප්ස්ල් 7 එකට යන්නේ? Show this poll
", නොදකින් නෙවෙයි නම් ඒකේ",normal,", නොදකින් නෙවෙයි නම් ඒකේ"
මේ විල තියෙන්නෙ දූපතක් උඩ පහලින් තියෙන්නෙ මුහුද.. පට්ට නේ.. මේක තියෙන්නෙ ඩෙන්මාර්කයේ ෆැරෝ දූපත්වල..,normal,මේ විල තියෙන්නෙ දූපතක් උඩ පහලින් තියෙන්නෙ මුහුද.. පට්ට නේ.. මේක තියෙන්නෙ ඩෙන්මාර්කයේ ෆැරෝ දූපත්වල..
-විද්‍යා පාඩම- අද පාඩම තමයි ප්‍රජනනය පාඩම යටතේ පුරුශ ප්‍රජනන පද්ධතිය.කවුරුත් පුලුවන් විදිහට රූපසටහනක් අඳින්න බලන්ඩ ඉස්සෙල්ලාම. සර් සර් ඔව් ළමයාට මොකද්ද තියෙන ප්‍රශ්නේ සර් ශිප් එක වහගන්ඩ නැත්තං ගෑණු ළමයි කොපි කරයි හෑහ්පලයන් පන්තියේන් එලියට,normal,-විද්‍යා පාඩම- අද පාඩම තමයි ප්‍රජනනය පාඩම යටතේ පුරුශ ප්‍රජනන පද්ධතිය.කවුරුත් පුලුවන් විදිහට රූපසටහනක් අඳින්න බලන්ඩ ඉස්සෙල්ලාම. සර් සර් ඔව් ළමයාට මොකද්ද තියෙන ප්‍රශ්නේ සර් ශිප් එක වහගන්ඩ නැත්තං ගෑණු ළමයි කොපි කරයි හෑහ්පලයන් පන්තියේන් එලියට
පට්ට ගහන්නේ පට්ට,normal,පට්ට ගහන්නේ පට්ට
වැරදි වෙලාවෙ වැරදි තැන. කඳුලු ගෑස් පාරක් වැදුනා යකෝ. කොටුවෙදි.,normal,වැරදි වෙලාවෙ වැරදි තැන. කඳුලු ගෑස් පාරක් වැදුනා යකෝ. කොටුවෙදි.
කොණ්ඩෙ කපනවා කියන එක කරන්න අමාරු වැඩක් නෙවෙයි කරන්න බැරි වැඩක්!,normal,කොණ්ඩෙ කපනවා කියන එක කරන්න අමාරු වැඩක් නෙවෙයි කරන්න බැරි වැඩක්!
තරා තිරම නොබලා දඩුවම් කල යුතුයි ...,normal,තරා තිරම නොබලා දඩුවම් කල යුතුයි ...
කෝච්චි ස්ට්‍රයික්..සල්ලි රිෆන්ඩ් කරනව.කොටුවේ ස්ටේශම. මිනිස්සු හූ තියනවා.. හෙන කලබලේ .. 2017 ඔක්තෝම්බර් 11 දින 20:14 පැය,normal,කෝච්චි ස්ට්‍රයික්..සල්ලි රිෆන්ඩ් කරනව.කොටුවේ ස්ටේශම. මිනිස්සු හූ තියනවා.. හෙන කලබලේ .. 2017 ඔක්තෝම්බර් 11 දින 20:14 පැය
ඉස්කෝල කොටවන්න ලෑස්ති වෙන්න එපා ප්ලීස්! එදා ඉඳන් සිල්වෙස්තර විදුහලට අයත් ක්‍රීඩාපිටිය සුමංගලේ කියල කියන්න එපා! හරියට හොයලා බලලා නිව්ස් දෙන්න.. නැත්තන් 16+ වැඩසටහනට උනා වගේ දෙයක් නෙව්ස්ෆිර්ස්ට් වලටත් වෙයි ආයුබෝවන්ඩ! සිරසට්ව් ඵකෙනේව්ස් ලක ස්ස්ච්ක් ව්ස්ස්ච්ක්,normal,ඉස්කෝල කොටවන්න ලෑස්ති වෙන්න එපා ප්ලීස්! එදා ඉඳන් සිල්වෙස්තර විදුහලට අයත් ක්‍රීඩාපිටිය සුමංගලේ කියල කියන්න එපා! හරියට හොයලා බලලා නිව්ස් දෙන්න.. නැත්තන් 16+ වැඩසටහනට උනා වගේ දෙයක් නෙව්ස්ෆිර්ස්ට් වලටත් වෙයි ආයුබෝවන්ඩ! සිරසට්ව් ඵකෙනේව්ස් ලක ස්ස්ච්ක් ව්ස්ස්ච්ක්
කරන්ට් එක නෑ. හෙනගහපං ඉලෙක්සිටිබෝඩ් එකට එක්කෝ ඕන්නෑ. ඒකට හෙන ගැහුවොත් දවස් ගානක්ම කරන්ට් නැතිවෙයි,normal,කරන්ට් එක නෑ. හෙනගහපං ඉලෙක්සිටිබෝඩ් එකට එක්කෝ ඕන්නෑ. ඒකට හෙන ගැහුවොත් දවස් ගානක්ම කරන්ට් නැතිවෙයි
