comment,label,cleaned_text
"මේකා අපේ පල්ලෙහා පන්තියෙ, මේකා බෙල්ලෙවැල දාගෙන තියෙන්නෙ ""ගෑණි"" ""ගෑණි"" කියන නිසා යකෝ අපේ පන්තියට මූ ආවානම් හත්අට සැරටක් බෙල්ල වැල දාගෙන චන්ධි · 18 May 2018 උර්ල් මිතුරන්ගේ විහිළු දරාගත නොහැකිව ගම්පහ බංඩාරණායක විද්‍යාලයේ වයස අවු.18 ක් වයසතී ලසිත දිල්ශාන් ගෙල වැලලාගෙන මියගොස් ඇත. ලොකු කුඩා කවුරු උනත් කෙනෙක්ව හරිහැටි අවබෝධ නොකරගෙන අනවශ්‍ය විහිළු තහළු කිරිම සුදුසු නොවන බව තෙරුම් ගන්න හොද උදාහරණයක් මෙය....",offensive,"මේකා අපේ පල්ලෙහා පන්තියෙ, මේකා බෙල්ලෙවැල දාගෙන තියෙන්නෙ ""ගෑණි"" ""ගෑණි"" කියන නිසා යකෝ අපේ පන්තියට මූ ආවානම් හත්අට සැරටක් බෙල්ල වැල දාගෙන චන්ධි · 18 May 2018 උර්ල් මිතුරන්ගේ විහිළු දරාගත නොහැකිව ගම්පහ බංඩාරණායක විද්‍යාලයේ වයස අවු.18 ක් වයසතී ලසිත දිල්ශාන් ගෙල වැලලාගෙන මියගොස් ඇත. ලොකු කුඩා කවුරු උනත් කෙනෙක්ව හරිහැටි අවබෝධ නොකරගෙන අනවශ්‍ය විහිළු තහළු කිරිම සුදුසු නොවන බව තෙරුම් ගන්න හොද උදාහරණයක් මෙය...."
"""කවුද යකෝ අපි අම්මට සලකන්නෑ කීවේ?.. ගනින් යකෝ ඔය මගුල"" අසරණ දෙමාපියන්ට නොසලකන අද කාලයේ අජාසත්තලා... උර්ල්",offensive,"""කවුද යකෝ අපි අම්මට සලකන්නෑ කීවේ?.. ගනින් යකෝ ඔය මගුල"" අසරණ දෙමාපියන්ට නොසලකන අද කාලයේ අජාසත්තලා... උර්ල්"
මධූ මාධව බබා! අනේ මූ මුකුත් දන්නේ නෑලු. පාරේ යනකොට දැක්කාලු මිනුවන්ගොඩ මිනිස්සු මරාගන්නවා. යකෝ මේ පරයා හිතන් ඉන්නේ අපි බූරුවෝ කියලද??,offensive,මධූ මාධව බබා! අනේ මූ මුකුත් දන්නේ නෑලු. පාරේ යනකොට දැක්කාලු මිනුවන්ගොඩ මිනිස්සු මරාගන්නවා. යකෝ මේ පරයා හිතන් ඉන්නේ අපි බූරුවෝ කියලද??
"උන්ට රස්නෙ නොදැනෙනකන් උන්ට උඹේ ගින්නෙන් වැඩක් නෑ බං. එහෙවු ලෝකෙක උඹ උන්ව සන්තෝස කරලා අන්තිමට උඹට ලැබෙන ලබ්බකුත් නෑ උන්ට ලැබෙන ලබ්බකුත් නෑ! ජීවිතේ ගෙවපන් උඹට ඕනෙ විදියට. උඹ කුඩුකාරයෙක් මිනීමරුවෙක් නෙවෙයිනම්, මොකා මොන කතාව කිවුවම අපිට මොකද?",offensive,"උන්ට රස්නෙ නොදැනෙනකන් උන්ට උඹේ ගින්නෙන් වැඩක් නෑ බං. එහෙවු ලෝකෙක උඹ උන්ව සන්තෝස කරලා අන්තිමට උඹට ලැබෙන ලබ්බකුත් නෑ උන්ට ලැබෙන ලබ්බකුත් නෑ! ජීවිතේ ගෙවපන් උඹට ඕනෙ විදියට. උඹ කුඩුකාරයෙක් මිනීමරුවෙක් නෙවෙයිනම්, මොකා මොන කතාව කිවුවම අපිට මොකද?"
අහක යන ඒවට ඔලුව දාන්නෙ ඇයි මලේ නාකි ගෑණු වගේ,offensive,අහක යන ඒවට ඔලුව දාන්නෙ ඇයි මලේ නාකි ගෑණු වගේ
"එදා රාජසභාවේදී පූර්ණCoW ඇමති : රජතුමනි, රටේ ගෑනු බොනවා..පාලොස්වක දවසටත් රහමෙර රජු : ඉතිං හුත්තෝ උන්ට බයිට් එකක් හදාදීල එකියක් නවාගන් නැතුව මෙතැනවිත් පකක් කියනවද ? මට මේ අන්තප්පුරෙ කවර් කරගන්නත් අමාරුයි... තෝ මට රටේ ගෑනු බොන එකක් කියවනවා..",offensive,"එදා රාජසභාවේදී පූර්ණCoW ඇමති : රජතුමනි, රටේ ගෑනු බොනවා..පාලොස්වක දවසටත් රහමෙර රජු : ඉතිං හුත්තෝ උන්ට බයිට් එකක් හදාදීල එකියක් නවාගන් නැතුව මෙතැනවිත් පකක් කියනවද ? මට මේ අන්තප්පුරෙ කවර් කරගන්නත් අමාරුයි... තෝ මට රටේ ගෑනු බොන එකක් කියවනවා.."
උඹ තමා අයිස් ක්‍රීම් දීලා කොල්ලෝ අමාරුවේ දාන්නේ මේකේ මුශාෆ් · 21 නොව 2016 මීට මාස ගනනාවකට කලින් පැණි ටුවීට්ස්වලින් පිරී තිබූ ටුවිටරේ මේ දවස් ටිකේ කොලු කාරයන් ගැන ටුවීට්ස් පිරිලා කියහන්කෝ.,offensive,උඹ තමා අයිස් ක්‍රීම් දීලා කොල්ලෝ අමාරුවේ දාන්නේ මේකේ මුශාෆ් · 21 නොව 2016 මීට මාස ගනනාවකට කලින් පැණි ටුවීට්ස්වලින් පිරී තිබූ ටුවිටරේ මේ දවස් ටිකේ කොලු කාරයන් ගැන ටුවීට්ස් පිරිලා කියහන්කෝ.
"ඇත්ත කතාව, අපි මේව කිව්වොත් දේෂප්ප්‍රෙමී සිංහයො ටික රෙද්ද උස්සන් එනව! තමන්ගෙ එකාකගෙ වැරද්දට වැරදිය් කියන්නෙ නැතිතාක්කල් / බැරිතාක්කල් මේ වහල්බවෙන් මිදෙන්න බෑ!",offensive,"ඇත්ත කතාව, අපි මේව කිව්වොත් දේෂප්ප්‍රෙමී සිංහයො ටික රෙද්ද උස්සන් එනව! තමන්ගෙ එකාකගෙ වැරද්දට වැරදිය් කියන්නෙ නැතිතාක්කල් / බැරිතාක්කල් මේ වහල්බවෙන් මිදෙන්න බෑ!"
"""කුණාටුවක් නෙවෙයි උඹව කවුරුහරි උස්සන් ගියත් උඹ දන්නේ නෑ....බූරුවා..."" (අම්මා...)",offensive,"""කුණාටුවක් නෙවෙයි උඹව කවුරුහරි උස්සන් ගියත් උඹ දන්නේ නෑ....බූරුවා..."" (අම්මා...)"
පිස්සු දැන් බෙහෙත් නොබී ද ඉන්නේ,offensive,පිස්සු දැන් බෙහෙත් නොබී ද ඉන්නේ
Sleepy nurse ව නිදිකරනවා. පව් මචන්. කැත කතා හදන්න එපා,offensive,Sleepy nurse ව නිදිකරනවා. පව් මචන්. කැත කතා හදන්න එපා
